T,X,X_tochne,delta_X,Y,Y_tochne,delta_Y
0.3316683316683324,0.3094174275681221,0.6966453307405656,0.38722790317244343,0.3096581746932192,0.6966453307405656,0.38698715604734635
0.3326673326673334,0.30897508837674276,0.6973416278647773,0.3883665394880345,0.30881902479196094,0.6973416278647773,0.38852260307281633
0.3336663336663344,0.3081963342380531,0.6980386209380807,0.3898422867000276,0.3083155743983268,0.6980386209380807,0.38972304653975387
0.33466533466533543,0.3074750447891939,0.698736310656077,0.3912612658668831,0.307753944589544,0.698736310656077,0.39098236606653297
0.33566433566433646,0.3070630781424068,0.6994346977150628,0.39237161957265604,0.3068822779670257,0.6994346977150628,0.3925524197480371
0.3366633366633375,0.3062614349041282,0.7001337828120305,0.3938723479079023,0.3063995746372777,0.7001337828120305,0.39373420817475285
0.3376623376623385,0.30573979887159203,0.7008335666446692,0.3950937677730772,0.30563615151529644,0.7008335666446692,0.3951974151293728
0.3386613386613395,0.30516623076012517,0.7015340499113653,0.3963678191512401,0.30492394859727406,0.7015340499113653,0.3966101013140912
0.33966033966034054,0.3043233192477269,0.7022352333112032,0.3979119140634763,0.30448037791602006,0.7022352333112032,0.3977548553951831
0.34065934065934156,0.3038182524842239,0.702937117543966,0.39911886505974215,0.30369825203180667,0.702937117543966,0.39923886551215937
0.3416583416583426,0.30325464011430153,0.7036397033101366,0.40038506319583506,0.3029739620093385,0.7036397033101366,0.4006657413007981
0.3426573426573436,0.30237901885618035,0.7043429913108976,0.40196397245471727,0.30256097183907665,0.7043429913108976,0.40178201947182096
0.3436563436563446,0.3018948457352504,0.7050469822481327,0.4031521365128823,0.30175582520360494,0.7050469822481327,0.4032911570445277
0.34465534465534564,0.3011281676675944,0.7057516768244267,0.4046235091568323,0.30123247589410773,0.7057516768244267,0.404519200930319
0.34565434565434666,0.3004130411410677,0.7064570757430674,0.40604403460199967,0.3006568681292906,0.7064570757430674,0.4058002076137768
0.3466533466533477,0.2999682644336387,0.7071631797080448,0.40719491527440604,0.2998102043370404,0.7071631797080448,0.40735297537100434
0.3476523476523487,0.29918277858776177,0.7078699894240528,0.408687210836291,0.29930354418005334,0.7078699894240528,0.40856644524399943
